id,rent_price,rent_price_by_area,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,district,neighborhood,avg_district_rent,median_district_rent,std_district_rent,overpriced,built_year,has_lift,has_ac,has_pool,has_parking,is_furnished
7237,2457,,213.0,,4,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1959.0,True,True,,False,
7236,1955,,165.0,,3,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,2002.0,True,True,True,True,
7234,2165,,183.0,,2,3,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,True,
7233,2324,,186.0,164.0,4,3,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,1979.0,True,,,False,
7232,1428,,110.0,88.0,3,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1969.0,True,True,,False,
7231,1485,,91.0,,2,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1960.0,True,,,False,
7230,1270,,82.0,77.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,,True,,False,
7229,2332,,152.0,123.0,3,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1972.0,True,True,,True,
7227,1895,,129.0,94.0,3,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1987.0,True,True,,True,
7226,2081,,193.0,150.0,4,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1964.0,True,,,True,
7225,2452,,180.0,164.0,4,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1990.0,True,True,True,True,
7224,1664,,96.0,82.0,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1963.0,True,True,,False,
7223,1966,,99.0,,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1920.0,True,True,,False,
7220,2421,,150.0,,2,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,1979.0,True,True,,False,
7219,2371,,200.0,,3,3,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,True,
7217,1920,,140.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7216,1197,,77.0,,2,1,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7214,1839,,100.0,,2,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7213,2470,,179.0,,3,3,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,1970.0,True,,True,True,
7212,773,,318.0,,8,5,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1980.0,True,True,,True,
7211,2017,,309.0,209.0,3,3,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,1970.0,True,,True,True,
7209,1165,,314.0,256.0,5,5,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,True,,True,
7208,1920,,140.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7207,1485,,75.0,,2,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,1980.0,True,,,False,
7206,1485,,70.0,,1,1,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,2009.0,True,True,True,True,
7205,994,,59.0,,3,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,1954.0,True,True,,False,
7204,1960,,186.0,169.0,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,1959.0,True,True,,False,
7203,1067,,43.0,39.0,2,1,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,1941.0,False,True,,False,
7200,1931,,225.0,,2,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,1987.0,True,True,,True,
7199,1508,,135.0,,4,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,True,
7198,2504,,114.0,,3,3,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7197,2070,,154.0,,3,3,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7196,2417,,196.0,,4,4,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7195,1536,,212.0,185.0,4,5,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,True,
7194,917,,52.0,,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
7193,2012,,133.0,,2,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,,True,,True,True,
7192,2058,,184.0,,4,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,True,
7191,2517,,228.0,,6,4,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,True,
7190,2501,,206.0,144.0,5,4,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,,True,,True,True,
7187,1724,,80.0,77.0,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7184,452,,310.0,,7,3,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,True,
7177,2386,,165.0,,4,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7174,1059,,190.0,,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,True,
7173,2458,,150.0,,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7171,1897,,85.0,75.0,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1966.0,True,,,False,
7170,1370,,89.0,80.0,3,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7168,1416,,125.0,101.0,4,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,1966.0,False,True,,False,
7167,1467,,61.0,,2,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1968.0,True,True,,False,
7166,2326,,176.0,155.0,4,3,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,1989.0,True,True,,True,
7165,1435,,112.0,94.0,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1974.0,True,,,False,
7164,2097,,108.0,,2,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,1991.0,True,True,,False,
7163,1346,,86.0,,3,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7162,744,,40.0,35.0,0,1,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,1949.0,True,,,False,
7160,2245,,118.0,,2,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,2003.0,True,True,,True,
7156,1780,,105.0,85.0,3,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1971.0,True,True,,False,
7153,2402,,210.0,,4,3,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7152,1536,,250.0,212.0,4,4,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,True,
7149,1275,,70.0,,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,True,,False,
7146,2012,,117.0,,4,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,True,
7145,2187,,269.0,,4,3,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,1930.0,,,,True,
7144,1986,,91.0,,2,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,,True,,True,False,
7143,1536,,400.0,,6,4,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,True,
7142,1576,,133.0,95.0,1,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,1977.0,True,True,True,True,
7141,1275,,79.0,69.0,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1963.0,True,,,False,
7140,2470,,206.0,,3,3,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,,,True,,False,
7139,2512,,204.0,,2,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1986.0,True,True,,False,
7138,994,,50.0,,0,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1998.0,True,True,,True,
7137,1533,,68.0,,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1991.0,True,True,,False,
7136,802,,25.0,24.0,0,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,,,False,
7135,2076,,113.0,,2,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,2003.0,True,True,,True,
7134,1610,,56.0,,1,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,2003.0,True,True,,True,
7133,2234,,150.0,135.0,3,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7132,1318,,52.0,42.0,0,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,False,
7131,1553,,108.0,90.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1970.0,True,True,,False,
7130,1542,,50.0,,1,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7128,1655,,136.0,126.0,4,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,True,,True,
7127,1370,,84.0,76.0,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7126,2008,,162.0,141.0,4,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1975.0,True,,True,True,
7125,1270,,82.0,77.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,True,,False,
7124,1897,,132.0,,2,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,True,
7123,2501,,215.0,165.0,3,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7122,1920,,140.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7121,1064,,104.0,89.0,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1970.0,False,,,False,
7120,2452,,180.0,,4,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1990.0,True,,True,True,
7119,2470,,215.0,200.0,5,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1975.0,True,True,,True,
7118,1712,,100.0,88.0,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1969.0,True,True,,True,
7117,2470,,180.0,,5,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1961.0,True,,,False,
7116,1576,,130.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7115,1238,,42.0,,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,False,
7114,452,,174.0,,4,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,True,
7113,2410,,171.0,123.0,3,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,2005.0,True,True,True,True,
7112,1920,,140.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7111,1897,,115.0,105.0,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,1960.0,True,,,False,
7110,2457,,225.0,,5,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,True,
7109,2234,,155.0,,4,3,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,False,
7108,2514,,240.0,200.0,7,3,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,True,
7107,1323,,76.0,70.0,3,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,,,False,
7106,1583,,91.0,,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7105,2012,,120.0,113.0,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7104,1508,,99.0,79.0,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7103,2251,,170.0,153.0,5,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1960.0,True,,,True,
7102,1238,,80.0,,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1950.0,False,True,,False,
7101,2126,,135.0,,4,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1967.0,True,True,,True,
7099,1108,,75.0,68.0,1,1,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,1980.0,True,True,,True,
7098,2514,,168.0,140.0,3,3,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7097,1368,,82.0,75.0,4,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1952.0,True,,,False,
7096,1094,,61.0,50.0,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1964.0,True,,,False,
7093,1610,,100.0,,3,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7092,1238,,70.0,65.0,3,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
7091,1781,,80.0,,2,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,1963.0,True,,True,False,
7090,2331,,225.0,,5,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,True,
7087,1225,,67.0,50.0,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1977.0,True,True,True,False,
7085,1519,,80.0,,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1962.0,True,True,,False,
7084,2070,,108.0,98.0,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,1950.0,True,,,False,
7083,1382,,83.0,79.0,3,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1952.0,True,,,False,
7081,1428,,89.0,80.0,3,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1952.0,True,True,,False,
7080,1564,,97.0,85.0,2,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,1986.0,True,,True,True,
7079,1262,,71.0,,2,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7078,1275,,73.0,,1,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,,True,True,
7075,1187,,81.0,,4,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
7074,1275,,65.0,55.0,0,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,False,
7073,2315,,154.0,,3,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,1965.0,True,,,False,
7072,1610,,98.0,,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7071,1508,,134.0,,4,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,,,False,
7070,1816,,146.0,,4,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1974.0,True,True,True,True,
7069,1174,,50.0,,0,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,True,
7068,1108,,75.0,65.0,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
7067,2234,,166.0,150.0,5,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7066,1667,,88.0,,2,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1959.0,True,True,,False,
7065,1146,,127.0,,2,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7064,1416,,91.0,78.0,2,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1953.0,True,True,,False,
7063,2012,,74.0,,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7062,1536,,250.0,180.0,4,5,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,1968.0,True,True,,False,
7061,910,,32.0,,1,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,False,
7060,945,,34.0,,1,1,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,True,False,
7059,1943,,85.0,80.0,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7058,1508,,126.0,,3,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7057,2399,,216.0,198.0,4,3,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,1960.0,True,,,True,
7056,1172,,76.0,70.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,True,,False,
7054,2417,,166.0,140.0,4,3,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,True,
7052,2234,,100.0,,1,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,2005.0,True,True,True,False,
7051,1437,,90.0,80.0,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1952.0,True,True,,False,
7050,1774,,118.0,,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,False,
7048,1655,,77.0,,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7046,1900,,124.0,100.0,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,1968.0,True,True,True,False,
7045,1370,,87.0,,3,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1952.0,True,,,False,
7043,1885,,226.0,171.0,0,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,True,
7042,1667,,83.0,74.0,2,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1963.0,True,True,,False,
7041,833,,59.0,47.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1970.0,False,,,False,
7040,1897,,74.0,,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,True,
7038,1667,,58.0,,1,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,0,2003.0,True,True,,True,
7037,1576,,131.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,True,,False,
7036,1405,,100.0,93.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7035,1287,,89.0,,3,1,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7034,1587,,123.0,,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1966.0,True,True,,False,
7033,1576,,131.0,111.0,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1965.0,True,,,False,
7032,1059,,220.0,,5,3,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,True,
7031,2324,,122.0,100.0,2,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
7029,1081,,48.0,45.0,0,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,,True,False,
7028,1067,,46.0,42.0,0,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1982.0,True,,,False,
7027,1101,,58.0,,1,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
7026,1551,,103.0,90.0,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
7025,1225,,80.0,72.0,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1975.0,True,,,False,
7024,2514,,280.0,252.0,5,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1960.0,,True,,True,
7023,1064,,60.0,,1,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7021,1897,,64.0,,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,True,
7017,1662,,140.0,,3,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,True,
7016,2234,,96.0,75.0,1,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7015,1802,,140.0,,2,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,True,
7014,1706,,140.0,,3,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,True,
7013,820,,165.0,,3,3,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,False,,True,True,
7011,134,,175.0,,4,4,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,False,,True,True,
7010,2012,,72.0,,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,False,
7009,2452,,210.0,150.0,5,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7008,1897,,80.0,70.0,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,,True,False,
7006,1197,,70.0,,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,True,,False,
7005,2234,,97.0,80.0,1,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,True,False,
7001,1346,,84.0,76.0,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
7000,2058,,184.0,,4,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1974.0,True,True,True,True,
6999,1172,,76.0,73.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1974.0,False,True,,False,
6997,2234,,179.0,140.0,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,1969.0,True,,,False,
6996,2475,,205.0,,5,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,1966.0,True,True,,True,
6995,1135,,76.0,66.0,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
6992,1553,,92.0,,3,2,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,1966.0,True,,,False,
6987,2010,,87.0,,2,1,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,2003.0,True,True,,True,
6986,901,,45.0,42.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1945.0,False,,,False,
6985,1405,,50.0,45.0,1,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,True,
6984,1250,,76.0,,3,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1974.0,True,,,True,
6983,1101,,58.0,,1,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1988.0,False,,,False,
6982,1101,,58.0,,1,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,1988.0,False,,,False,
6981,2331,,225.0,,4,3,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,True,
6980,1897,,125.0,110.0,4,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
6976,1553,,60.0,,1,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6974,2192,,138.0,,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,,,False,
6973,1724,,90.0,,3,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6972,913,,37.0,,1,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6971,1225,,61.0,55.0,1,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6969,833,,60.0,50.0,2,1,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,1966.0,True,,,False,
6968,1262,,80.0,75.0,2,1,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
6967,994,,55.0,45.0,2,2,Chamartín,Ciudad Jardín,1736.6294820717133,1664.0,488.4191737040602,0,,False,,,False,
6966,1439,,87.0,,4,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6965,1358,,92.0,,3,1,Chamartín,Nueva España,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
6964,2490,,224.0,,3,3,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,,,,,False,
6962,1122,,130.0,120.0,2,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6957,2452,,150.0,125.0,3,2,Chamartín,El Viso,1736.6294820717133,1664.0,488.4191737040602,1,1953.0,True,True,,False,
6956,1724,,91.0,,2,2,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,0,,True,,,False,
6954,1576,,81.0,,3,2,Chamartín,Prosperidad,1736.6294820717133,1664.0,488.4191737040602,0,,True,True,,False,
6953,1501,,102.0,95.0,3,2,Chamartín,Castilla,1736.6294820717133,1664.0,488.4191737040602,0,1986.0,True,,True,True,
6952,2192,,153.0,,3,3,Chamartín,Bernabéu-Hispanoamérica,1736.6294820717133,1664.0,488.4191737040602,1,,True,True,,False,
